"","PRFG.NUMMER","TERMIN","startHours","endHours","startDate","endDate"
"20","EI0007","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"21","WZ1445","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"22","WZ3006","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"23","CH0632","2/8/2016",8.25,11,"2016-02-08 15:45:00","2016-02-08 18:30:00"
"24","MA9802","2/8/2016",0,2.75,"2016-02-08 07:30:00","2016-02-08 10:15:00"
"25","WZ1456","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"26","WZ2522","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"27","WZ5077","2/8/2016",0,2.75,"2016-02-08 07:30:00","2016-02-08 10:15:00"
"28","IN2062","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"29","MA9711","2/8/2016",0,2.75,"2016-02-08 07:30:00","2016-02-08 10:15:00"
"30","SP502100","2/8/2016",8.25,11,"2016-02-08 15:45:00","2016-02-08 18:30:00"
"31","SP200012","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"32","SP200002","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"33","MW0020","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"34","SG110310","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"35","WZ5078","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"36","WZ8101","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"37","SG502190","2/8/2016",0,2.75,"2016-02-08 07:30:00","2016-02-08 10:15:00"
"38","WZ5256","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"39","MW1902","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"40","MA2004","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"41","SP200080","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"42","MW2180","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"43","EI0611","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"44","CH0648","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"45","SG120211","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"46","PH1001","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"47","PH9004","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"48","EI1289","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"49","PH9024","2/8/2016",0,2.75,"2016-02-08 07:30:00","2016-02-08 10:15:00"
"50","SG160036","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"51","SG800008","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"52","SG850001","2/8/2016",2.75,5.5,"2016-02-08 10:15:00","2016-02-08 13:00:00"
"53","SG110020","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"54","CH2108","2/8/2016",0,2.75,"2016-02-08 07:30:00","2016-02-08 10:15:00"
"55","MW0798","2/8/2016",8.25,11,"2016-02-08 15:45:00","2016-02-08 18:30:00"
"56","MW0040","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"57","PH9002","2/8/2016",8.25,11,"2016-02-08 15:45:00","2016-02-08 18:30:00"
"58","WZ5088","2/8/2016",5.5,8.25,"2016-02-08 13:00:00","2016-02-08 15:45:00"
"59","MW0036","2/8/2016",8.25,11,"2016-02-08 15:45:00","2016-02-08 18:30:00"
"60","MW1980","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"61","MW0633","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"62","MW0047","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"63","MW2104","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"64","WI000219","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"65","SG110320","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"66","WI000218_1","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"67","MA4405","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"68","SG120027","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"69","SG800002","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"70","SG502900","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"71","WZ5013","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"72","MA9202","2/9/2016",26.75,29.5,"2016-02-09 10:15:00","2016-02-09 13:00:00"
"73","MA3503","2/9/2016",26.75,29.5,"2016-02-09 10:15:00","2016-02-09 13:00:00"
"74","MW1059","2/9/2016",24,26.75,"2016-02-09 07:30:00","2016-02-09 10:15:00"
"75","MW0628","2/9/2016",29.5,32.25,"2016-02-09 13:00:00","2016-02-09 15:45:00"
"76","CH0919","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"77","SP502150","2/10/2016",56.25,59,"2016-02-10 15:45:00","2016-02-10 18:30:00"
"78","EI1286","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"79","MA3305","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"80","MW2253","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"81","WI001062","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"82","WI000190","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"83","MA1401","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"84","MW0620","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"85","SG110080","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"86","MW1814","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"87","IN2085","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"88","MA9951","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"89","SG7000040","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"90","PH2043","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"91","WZ3202","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"92","MW0838","2/10/2016",56.25,59,"2016-02-10 15:45:00","2016-02-10 18:30:00"
"93","WI000114","2/10/2016",56.25,59,"2016-02-10 15:45:00","2016-02-10 18:30:00"
"94","IN0004","2/10/2016",56.25,59,"2016-02-10 15:45:00","2016-02-10 18:30:00"
"95","EI0205","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"96","SG120214","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"97","SG120023","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"98","WI000688","2/10/2016",56.25,59,"2016-02-10 15:45:00","2016-02-10 18:30:00"
"99","MW2182","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"100","MW2130","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"101","WI000100","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"102","SG110180","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"103","CH0110","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"104","SG110330","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"105","MW0052","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"106","MW1145","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"107","IN2064","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"108","SG700014","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"109","MW1904","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"110","SG850006","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"111","WI000820","2/10/2016",56.25,59,"2016-02-10 15:45:00","2016-02-10 18:30:00"
"112","IN0031","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"113","SG800001","2/10/2016",50.75,53.5,"2016-02-10 10:15:00","2016-02-10 13:00:00"
"114","PH0006","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"115","MW0056","2/10/2016",56.25,59,"2016-02-10 15:45:00","2016-02-10 18:30:00"
"116","MW0019","2/10/2016",56.25,59,"2016-02-10 15:45:00","2016-02-10 18:30:00"
"117","CH1204","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"118","CH0263","2/10/2016",48,50.75,"2016-02-10 07:30:00","2016-02-10 10:15:00"
"119","WI000189","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"120","ED0085","2/10/2016",53.5,56.25,"2016-02-10 13:00:00","2016-02-10 15:45:00"
"121","MW1392","2/11/2016",72,74.75,"2016-02-11 07:30:00","2016-02-11 10:15:00"
"122","MW1412","2/11/2016",80.25,83,"2016-02-11 15:45:00","2016-02-11 18:30:00"
"123","WI001058","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"124","EI0638","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"125","WI000984","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"126","MW1397","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"127","SG110190","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"128","PH2057","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"129","MW1905","2/11/2016",72,74.75,"2016-02-11 07:30:00","2016-02-11 10:15:00"
"130","SG800013","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"131","WI000801","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"132","SG1101101","2/11/2016",72,74.75,"2016-02-11 07:30:00","2016-02-11 10:15:00"
"133","MW2202","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"134","WZ0011","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"135","SP200013","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"136","MW0884","2/11/2016",72,74.75,"2016-02-11 07:30:00","2016-02-11 10:15:00"
"137","MW0951","2/11/2016",72,74.75,"2016-02-11 07:30:00","2016-02-11 10:15:00"
"138","SG110240","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"139","WZ3210-1","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"140","MA9601","2/11/2016",80.25,83,"2016-02-11 15:45:00","2016-02-11 18:30:00"
"141","SP502130","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"142","IN8008","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"143","WI000729","2/11/2016",72,74.75,"2016-02-11 07:30:00","2016-02-11 10:15:00"
"144","WZ0605","2/11/2016",72,74.75,"2016-02-11 07:30:00","2016-02-11 10:15:00"
"145","MW2089","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"146","WI000728","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"147","PH0001","2/11/2016",72,74.75,"2016-02-11 07:30:00","2016-02-11 10:15:00"
"148","WZ0815","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"149","WZ0097","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"150","EI0006","2/11/2016",80.25,83,"2016-02-11 15:45:00","2016-02-11 18:30:00"
"151","MW2232","2/11/2016",80.25,83,"2016-02-11 15:45:00","2016-02-11 18:30:00"
"152","MA4401","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"153","IN0019","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"154","SG120029","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"155","WI000969","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"156","WZ3114","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"157","WZ5290","2/11/2016",77.5,80.25,"2016-02-11 13:00:00","2016-02-11 15:45:00"
"158","MW1112","2/11/2016",74.75,77.5,"2016-02-11 10:15:00","2016-02-11 13:00:00"
"159","IN8014","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"160","IN2060","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"161","MW0644","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"162","SG110140","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"163","SG850009","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"164","WZ0088","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"165","WZ3108","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"166","MW1948","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"167","EI2986","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"168","WZ0094","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"169","MA9602","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"170","WZ1455","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"171","WZ5043","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"172","WZ8066-1","2/12/2016",96,98.75,"2016-02-12 07:30:00","2016-02-12 10:15:00"
"173","SP502110","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"174","SP502220","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"175","SP502200","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"176","MA9614","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"177","CH0383","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"178","IN2067","2/12/2016",96,98.75,"2016-02-12 07:30:00","2016-02-12 10:15:00"
"179","WZ5037","2/12/2016",96,98.75,"2016-02-12 07:30:00","2016-02-12 10:15:00"
"180","MW2086","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"181","SG160013","2/12/2016",96,98.75,"2016-02-12 07:30:00","2016-02-12 10:15:00"
"182","SG800009","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"183","SG110300","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"184","IN2092","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"185","MA3411","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"186","WI000220","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"187","MW1995","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"188","SG850004","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"189","BGU65007P2","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"190","SG110400","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"191","CH0116","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"192","WI001056","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"193","MW2123","2/12/2016",96,98.75,"2016-02-12 07:30:00","2016-02-12 10:15:00"
"194","SG120025","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"195","MW1906","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"196","BGU65007S2","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"197","MW2117","2/12/2016",96,98.75,"2016-02-12 07:30:00","2016-02-12 10:15:00"
"198","MW2076","2/12/2016",96,98.75,"2016-02-12 07:30:00","2016-02-12 10:15:00"
"199","MW0833","2/12/2016",96,98.75,"2016-02-12 07:30:00","2016-02-12 10:15:00"
"200","MW2205-2","2/12/2016",98.75,101.5,"2016-02-12 10:15:00","2016-02-12 13:00:00"
"201","CH0102","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"202","WI000023","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"203","MA3601","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"204","MA9609","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"205","MA9605","2/12/2016",104.25,107,"2016-02-12 15:45:00","2016-02-12 18:30:00"
"206","MA9615","2/12/2016",101.5,104.25,"2016-02-12 13:00:00","2016-02-12 15:45:00"
"207","IN0015","2/13/2016",122.75,125.5,"2016-02-13 10:15:00","2016-02-13 13:00:00"
"208","SG120020","2/13/2016",122.75,125.5,"2016-02-13 10:15:00","2016-02-13 13:00:00"
"209","BGU64009","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"210","IN8011","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"211","IN2012","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"212","WZ1082","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"213","WZ0102","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"214","PH2155","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"215","MA9204","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"216","WZ5231","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"217","SP200005","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"218","SP502500","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"219","WI000021","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"220","IN8020","2/15/2016",176.25,179,"2016-02-15 15:45:00","2016-02-15 18:30:00"
"221","WZ2011","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"222","MA3005","2/15/2016",176.25,179,"2016-02-15 15:45:00","2016-02-15 18:30:00"
"223","IN8004","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"224","IN0003","2/15/2016",176.25,179,"2016-02-15 15:45:00","2016-02-15 18:30:00"
"225","WI000258","2/15/2016",176.25,179,"2016-02-15 15:45:00","2016-02-15 18:30:00"
"226","SG1100701","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"227","MW0043","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"228","SG120213","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"229","PH9009","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"230","MA5415","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"231","MW1969","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"232","MA1001(v1)","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"233","MW1817","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"234","MW0034","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"235","MW1990","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"236","MW0018","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"237","SG110450","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"238","MA1001","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"239","CH0105","2/15/2016",168,170.75,"2016-02-15 07:30:00","2016-02-15 10:15:00"
"240","SG850007","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"241","SG110410","2/15/2016",176.25,179,"2016-02-15 15:45:00","2016-02-15 18:30:00"
"242","SG800007","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"243","SG110050","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"244","MW1978","2/15/2016",176.25,179,"2016-02-15 15:45:00","2016-02-15 18:30:00"
"245","WZ0703","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"246","CH1091","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"247","CH0118","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"248","SG160037","2/15/2016",173.5,176.25,"2016-02-15 13:00:00","2016-02-15 15:45:00"
"249","MA1001(v2)","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"250","EI0625","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"251","IN0035","2/15/2016",170.75,173.5,"2016-02-15 10:15:00","2016-02-15 13:00:00"
"252","CH61021","2/15/2016",176.25,179,"2016-02-15 15:45:00","2016-02-15 18:30:00"
"253","CH0127","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"254","SG110120","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"255","PH9021","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"256","MW0063","2/16/2016",192,194.75,"2016-02-16 07:30:00","2016-02-16 10:15:00"
"257","MW0049","2/16/2016",192,194.75,"2016-02-16 07:30:00","2016-02-16 10:15:00"
"258","MW0066","2/16/2016",192,194.75,"2016-02-16 07:30:00","2016-02-16 10:15:00"
"259","SG110040","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"260","MW1925","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"261","WI001111","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"262","WZ2017","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"263","WI000954_2","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"264","WI000954_1","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"265","WI000954","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"266","SP200018","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"267","MW1746","2/16/2016",200.25,203,"2016-02-16 15:45:00","2016-02-16 18:30:00"
"268","SP502160","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"269","WZ0164","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"270","WZ0019","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"271","IN0034","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"272","SG120210","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"273","MW1984","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"274","WZ1451","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"275","WZ5016","2/16/2016",200.25,203,"2016-02-16 15:45:00","2016-02-16 18:30:00"
"276","IN8005","2/16/2016",192,194.75,"2016-02-16 07:30:00","2016-02-16 10:15:00"
"277","MA2503","2/16/2016",200.25,203,"2016-02-16 15:45:00","2016-02-16 18:30:00"
"278","SP200001","2/16/2016",200.25,203,"2016-02-16 15:45:00","2016-02-16 18:30:00"
"279","IN2078","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"280","SG120021","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"281","MW1609","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"282","SP2000115","2/16/2016",200.25,203,"2016-02-16 15:45:00","2016-02-16 18:30:00"
"283","SP200011","2/16/2016",197.5,200.25,"2016-02-16 13:00:00","2016-02-16 15:45:00"
"284","IN0001","2/16/2016",192,194.75,"2016-02-16 07:30:00","2016-02-16 10:15:00"
"285","MW2236","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"286","MA3303","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"287","WZ5134","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"288","WZ5400","2/16/2016",192,194.75,"2016-02-16 07:30:00","2016-02-16 10:15:00"
"289","EI0203","2/16/2016",192,194.75,"2016-02-16 07:30:00","2016-02-16 10:15:00"
"290","MW1091","2/16/2016",194.75,197.5,"2016-02-16 10:15:00","2016-02-16 13:00:00"
"291","WI001057","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"292","WI000689","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"293","WI000913","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"294","IN8015","2/17/2016",218.75,221.5,"2016-02-17 10:15:00","2016-02-17 13:00:00"
"295","MA2501","2/17/2016",221.5,224.25,"2016-02-17 13:00:00","2016-02-17 15:45:00"
