"","PRFG.NUMMER","TERMIN","startHours","endHours","startDate","endDate"
"1141","PH2090","10/14/2016",2112,2114.75,"2016-10-14 07:30:00","2016-10-14 10:15:00"
"1142","WI000201","10/14/2016",2120.25,2123,"2016-10-14 15:45:00","2016-10-14 18:30:00"
"1143","WZ2717","10/14/2016",2120.25,2123,"2016-10-14 15:45:00","2016-10-14 18:30:00"
"1144","IN2161","10/14/2016",2117.5,2120.25,"2016-10-14 13:00:00","2016-10-14 15:45:00"
"1145","IN2017","10/14/2016",2120.25,2123,"2016-10-14 15:45:00","2016-10-14 18:30:00"
"1146","WI001123","10/14/2016",2117.5,2120.25,"2016-10-14 13:00:00","2016-10-14 15:45:00"
"1147","WZ1822","10/14/2016",2114.75,2117.5,"2016-10-14 10:15:00","2016-10-14 13:00:00"
"1148","WZ4004","10/14/2016",2114.75,2117.5,"2016-10-14 10:15:00","2016-10-14 13:00:00"
"1149","IN2239","10/14/2016",2114.75,2117.5,"2016-10-14 10:15:00","2016-10-14 13:00:00"
"1150","CH0107","10/14/2016",2117.5,2120.25,"2016-10-14 13:00:00","2016-10-14 15:45:00"
"1151","CH1091","10/14/2016",2112,2114.75,"2016-10-14 07:30:00","2016-10-14 10:15:00"
"1152","SG5021901","10/14/2016",2112,2114.75,"2016-10-14 07:30:00","2016-10-14 10:15:00"
"1153","WZ0138","10/14/2016",2114.75,2117.5,"2016-10-14 10:15:00","2016-10-14 13:00:00"
